"roi_name","site","lat","lon","roitype","active","show_link","show_data_link","sequence_number","description","first_date","last_date","site_years","missing_data_pct","roi_page","roi_stats_file","one_day_summary","three_day_summary","data_release"
"usof1_AG_1000","usof1",35.7371,-90.0492,"AG",FALSE,TRUE,TRUE,1000,"AG vet type. Heavily flooded in November 2017.","2017-05-23","2017-11-22","0.5","0.0","https://phenocam.nau.edu/webcam/roi/usof1/AG_1000/","https://phenocam.nau.edu/data/archive/usof1/ROI/usof1_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof1/ROI/usof1_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof1/ROI/usof1_AG_1000_3day.csv",NA
"usof2_AG_1000","usof2",35.7406,-90.0489,"AG",FALSE,TRUE,TRUE,1000,"AG veg type.","2017-05-23","2017-11-22","0.5","0.0","https://phenocam.nau.edu/webcam/roi/usof2/AG_1000/","https://phenocam.nau.edu/data/archive/usof2/ROI/usof2_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof2/ROI/usof2_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof2/ROI/usof2_AG_1000_3day.csv",NA
"usof3_AG_1000","usof3",35.7372,-90.0444,"AG",FALSE,TRUE,TRUE,1000,"AG veg type. Flooded in beginning of time series (summer 2017)","2017-06-22","2018-05-08","0.7","18.0","https://phenocam.nau.edu/webcam/roi/usof3/AG_1000/","https://phenocam.nau.edu/data/archive/usof3/ROI/usof3_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof3/ROI/usof3_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof3/ROI/usof3_AG_1000_3day.csv",NA
"usof4_AG_1000","usof4",35.7344,-90.0381,"AG",FALSE,TRUE,TRUE,1000,"AG veg type.","2018-05-20","2018-08-24","0.3","0.0","https://phenocam.nau.edu/webcam/roi/usof4/AG_1000/","https://phenocam.nau.edu/data/archive/usof4/ROI/usof4_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof4/ROI/usof4_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof4/ROI/usof4_AG_1000_3day.csv",NA
"usof5_AG_1000","usof5",35.7297,-90.0406,"AG",TRUE,TRUE,TRUE,1000,"AG veg type.","2018-05-20","2021-07-28","2.3","27.0","https://phenocam.nau.edu/webcam/roi/usof5/AG_1000/","https://phenocam.nau.edu/data/archive/usof5/ROI/usof5_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof5/ROI/usof5_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof5/ROI/usof5_AG_1000_3day.csv",NA
"usof6_AG_1000","usof6",35.7333,-90.0403,"AG",TRUE,TRUE,TRUE,1000,"AG veg type.","2018-05-20","2021-07-16","2.5","22.0","https://phenocam.nau.edu/webcam/roi/usof6/AG_1000/","https://phenocam.nau.edu/data/archive/usof6/ROI/usof6_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/usof6/ROI/usof6_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/usof6/ROI/usof6_AG_1000_3day.csv",NA
"utepgreenroof_GR_1000","utepgreenroof",31.7686,-106.5039,"GR",TRUE,TRUE,TRUE,1000,"Foreground areas","2022-01-14","2022-12-01","0.6","32.0","https://phenocam.nau.edu/webcam/roi/utepgreenroof/GR_1000/","https://phenocam.nau.edu/data/archive/utepgreenroof/ROI/utepgreenroof_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/utepgreenroof/ROI/utepgreenroof_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/utepgreenroof/ROI/utepgreenroof_GR_1000_3day.csv",NA
"utwente1_DB_1000","utwente1",52.240077,6.850103,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees on left of FOV.","2019-06-28","2022-11-28","3.4","0.0","https://phenocam.nau.edu/webcam/roi/utwente1/DB_1000/","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_DB_1000_3day.csv",NA
"utwente1_GR_1000","utwente1",52.240077,6.850103,"GR",TRUE,TRUE,TRUE,1000,"Grass/AG area in lower left of FOV.","2019-06-28","2022-12-01","3.4","0.0","https://phenocam.nau.edu/webcam/roi/utwente1/GR_1000/","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/utwente1/ROI/utwente1_GR_1000_3day.csv",NA
"utwente2_DB_1000","utwente2",52.237472,6.86078,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees in far canopy.","2019-06-28","2022-12-01","3.4","0.0","https://phenocam.nau.edu/webcam/roi/utwente2/DB_1000/","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1000_3day.csv",NA
"utwente2_DB_1001","utwente2",52.237472,6.86078,"DB",TRUE,TRUE,TRUE,1001,"Deciduous trees across water along path.","2019-06-28","2022-12-01","3.4","0.0","https://phenocam.nau.edu/webcam/roi/utwente2/DB_1001/","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1001_roistats.csv","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1001_1day.csv","https://phenocam.nau.edu/data/archive/utwente2/ROI/utwente2_DB_1001_3day.csv",NA
"uwmfieldsta_DB_1000","uwmfieldsta",43.38709,-88.0229,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees in center left","2013-03-15","2022-12-01","9.7","0.0","https://phenocam.nau.edu/webcam/roi/uwmfieldsta/DB_1000/","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_DB_1000_3day.csv",NA
"uwmfieldsta_GR_1000","uwmfieldsta",43.38709,-88.0229,"GR",TRUE,TRUE,TRUE,1000,"lower left  grass","2013-03-15","2022-12-01","9.7","0.0","https://phenocam.nau.edu/webcam/roi/uwmfieldsta/GR_1000/","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/uwmfieldsta/ROI/uwmfieldsta_GR_1000_3day.csv",NA
"vaira_GR_1000","vaira",38.41328056,-120.9506361,"GR",TRUE,TRUE,TRUE,1000,"foreground grass","2011-10-17","2022-11-16","10.4","6.0","https://phenocam.nau.edu/webcam/roi/vaira/GR_1000/","https://phenocam.nau.edu/data/archive/vaira/ROI/vaira_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vaira/ROI/vaira_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/vaira/ROI/vaira_GR_1000_3day.csv",NA
"vallesburnedconifer_EN_1000","vallesburnedconifer",35.8884,-106.5321,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2020-10-01","2022-12-01","2.1","5.0","https://phenocam.nau.edu/webcam/roi/vallesburnedconifer/EN_1000/","https://phenocam.nau.edu/data/archive/vallesburnedconifer/ROI/vallesburnedconifer_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vallesburnedconifer/ROI/vallesburnedconifer_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/vallesburnedconifer/ROI/vallesburnedconifer_EN_1000_3day.csv",NA
"vallesmixedconifer_EB_1000","vallesmixedconifer",35.9192,-106.6142,"EB",TRUE,TRUE,TRUE,1000,"background forest","2018-12-19","2022-12-01","3.5","10.0","https://phenocam.nau.edu/webcam/roi/vallesmixedconifer/EB_1000/","https://phenocam.nau.edu/data/archive/vallesmixedconifer/ROI/vallesmixedconifer_EB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vallesmixedconifer/ROI/vallesmixedconifer_EB_1000_1day.csv","https://phenocam.nau.edu/data/archive/vallesmixedconifer/ROI/vallesmixedconifer_EB_1000_3day.csv",NA
"vallesponderosapine_EN_1000","vallesponderosapine",35.864,-106.5964,"EN",TRUE,TRUE,TRUE,1000,"canopy level EN","2020-10-01","2022-12-01","1.2","42.0","https://phenocam.nau.edu/webcam/roi/vallesponderosapine/EN_1000/","https://phenocam.nau.edu/data/archive/vallesponderosapine/ROI/vallesponderosapine_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vallesponderosapine/ROI/vallesponderosapine_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/vallesponderosapine/ROI/vallesponderosapine_EN_1000_3day.csv",NA
"vancouverisland_EN_1000","vancouverisland",49.53624,-124.901994,"EN",FALSE,TRUE,TRUE,1000,"EN veg type. Canopy view.","2011-12-01","2015-07-07","3.6","0.0","https://phenocam.nau.edu/webcam/roi/vancouverisland/EN_1000/","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_1000_3day.csv",NA
"vancouverisland_EN_2000","vancouverisland",49.53624,-124.901994,"EN",TRUE,TRUE,TRUE,2000,"EN veg type. Canopy view.","2017-03-15","2022-12-01","5.1","10.0","https://phenocam.nau.edu/webcam/roi/vancouverisland/EN_2000/","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_2000_roistats.csv","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_2000_1day.csv","https://phenocam.nau.edu/data/archive/vancouverisland/ROI/vancouverisland_EN_2000_3day.csv",NA
"vejrumbro_AG_1000","vejrumbro",56.4374,9.5468,"AG",TRUE,TRUE,TRUE,1000,"Ag plot near lower right of image","2021-06-22","2022-12-01","1.4","1.0","https://phenocam.nau.edu/webcam/roi/vejrumbro/AG_1000/","https://phenocam.nau.edu/data/archive/vejrumbro/ROI/vejrumbro_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/vejrumbro/ROI/vejrumbro_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/vejrumbro/ROI/vejrumbro_AG_1000_3day.csv",NA
"voulundgaard_AG_1000","voulundgaard",56.0377,9.1609,"AG",TRUE,TRUE,TRUE,1000,"AG field","2020-03-14","2022-12-01","1.6","41.0","https://phenocam.nau.edu/webcam/roi/voulundgaard/AG_1000/","https://phenocam.nau.edu/data/archive/voulundgaard/ROI/voulundgaard_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/voulundgaard/ROI/voulundgaard_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/voulundgaard/ROI/voulundgaard_AG_1000_3day.csv",NA
"waahila_GR_1000","waahila",21.3017,-157.8152,"GR",TRUE,TRUE,TRUE,1000,"foreground grass","2016-11-15","2022-12-01","6.0","0.0","https://phenocam.nau.edu/webcam/roi/waahila/GR_1000/","https://phenocam.nau.edu/data/archive/waahila/ROI/waahila_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/waahila/ROI/waahila_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/waahila/ROI/waahila_GR_1000_3day.csv",NA
"warrenwilson_EN_1000","warrenwilson",35.6069,-82.4421,"EN",TRUE,TRUE,TRUE,1000,"EN veg type. View of few trees in foreground.","2016-05-19","2017-09-05","1.2","8.0","https://phenocam.nau.edu/webcam/roi/warrenwilson/EN_1000/","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_1000_3day.csv",NA
"warrenwilson_EN_2000","warrenwilson",35.6069,-82.4421,"EN",TRUE,TRUE,TRUE,2000,"EN veg type. View of few trees in foreground.","2017-09-11","2022-07-04","4.8","1.0","https://phenocam.nau.edu/webcam/roi/warrenwilson/EN_2000/","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_2000_roistats.csv","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_2000_1day.csv","https://phenocam.nau.edu/data/archive/warrenwilson/ROI/warrenwilson_EN_2000_3day.csv",NA
"westedge_DB_1000","westedge",43.1421,-70.9544,"DB",FALSE,TRUE,TRUE,1000,"trees in the background","2016-07-09","2016-11-15","0.4","0.0","https://phenocam.nau.edu/webcam/roi/westedge/DB_1000/","https://phenocam.nau.edu/data/archive/westedge/ROI/westedge_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/westedge/ROI/westedge_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/westedge/ROI/westedge_DB_1000_3day.csv",NA
"willamettegrass_AG_1000","willamettegrass",45.1129,-122.656,"AG",FALSE,TRUE,TRUE,1000,"AG veg type.","2015-04-29","2016-09-13","1.4","0.0","https://phenocam.nau.edu/webcam/roi/willamettegrass/AG_1000/","https://phenocam.nau.edu/data/archive/willamettegrass/ROI/willamettegrass_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/willamettegrass/ROI/willamettegrass_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/willamettegrass/ROI/willamettegrass_AG_1000_3day.csv",NA
"willamettepoplar_DB_1000","willamettepoplar",44.1368,-123.1823,"DB",FALSE,TRUE,TRUE,1000,"forground poplar plantation","2015-04-08","2018-09-14","3.1","10.0","https://phenocam.nau.edu/webcam/roi/willamettepoplar/DB_1000/","https://phenocam.nau.edu/data/archive/willamettepoplar/ROI/willamettepoplar_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/willamettepoplar/ROI/willamettepoplar_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/willamettepoplar/ROI/willamettepoplar_DB_1000_3day.csv",NA
"willamettewheat_AG_1000","willamettewheat",45.1089,-122.6662,"AG",FALSE,TRUE,TRUE,1000,"AG veg type. ROI centered on foreground. Multiple FOV shifts covered by one ROI.","2015-04-29","2016-06-30","0.6","50.0","https://phenocam.nau.edu/webcam/roi/willamettewheat/AG_1000/","https://phenocam.nau.edu/data/archive/willamettewheat/ROI/willamettewheat_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/willamettewheat/ROI/willamettewheat_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/willamettewheat/ROI/willamettewheat_AG_1000_3day.csv",NA
"willowcreek_DB_1000","willowcreek",45.805986,-90.07912,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees in foreground and near background","2012-04-25","2022-12-01","10.3","3.0","https://phenocam.nau.edu/webcam/roi/willowcreek/DB_1000/","https://phenocam.nau.edu/data/archive/willowcreek/ROI/willowcreek_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/willowcreek/ROI/willowcreek_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/willowcreek/ROI/willowcreek_DB_1000_3day.csv",NA
"windriver_EN_1000","windriver",45.8212833,-121.9520833,"EN",FALSE,TRUE,TRUE,1000,"EN veg type. Canopy view.","2010-05-05","2014-08-24","4.2","1.0","https://phenocam.nau.edu/webcam/roi/windriver/EN_1000/","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_1000_3day.csv",NA
"windriver_EN_2000","windriver",45.8212833,-121.9520833,"EN",FALSE,TRUE,TRUE,2000,"EN veg type. Canopy view.","2014-08-24","2017-01-11","2.4","0.0","https://phenocam.nau.edu/webcam/roi/windriver/EN_2000/","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_2000_roistats.csv","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_2000_1day.csv","https://phenocam.nau.edu/data/archive/windriver/ROI/windriver_EN_2000_3day.csv",NA
"windriverunderstory_EN_1000","windriverunderstory",45.8212833,-121.9520833,"EN",TRUE,TRUE,TRUE,1000,"EN veg type. Understory view.","2013-04-17","2022-12-01","7.0","27.0","https://phenocam.nau.edu/webcam/roi/windriverunderstory/EN_1000/","https://phenocam.nau.edu/data/archive/windriverunderstory/ROI/windriverunderstory_EN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/windriverunderstory/ROI/windriverunderstory_EN_1000_1day.csv","https://phenocam.nau.edu/data/archive/windriverunderstory/ROI/windriverunderstory_EN_1000_3day.csv",NA
"wolfesneckfarm_AG_1000","wolfesneckfarm",43.8305,-70.0715,"AG",TRUE,TRUE,TRUE,1000,"AG veg type.","2017-03-18","2022-12-01","4.7","18.0","https://phenocam.nau.edu/webcam/roi/wolfesneckfarm/AG_1000/","https://phenocam.nau.edu/data/archive/wolfesneckfarm/ROI/wolfesneckfarm_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/wolfesneckfarm/ROI/wolfesneckfarm_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/wolfesneckfarm/ROI/wolfesneckfarm_AG_1000_3day.csv",NA
"woodstockvt_DB_1000","woodstockvt",43.613153,-72.54449,"DB",FALSE,TRUE,TRUE,1000,"DB veg type, canopy view. Almost daily movement of camera after 2016-11-02. Did not process for these dates.","2015-09-14","2016-08-08","0.9","0.0","https://phenocam.nau.edu/webcam/roi/woodstockvt/DB_1000/","https://phenocam.nau.edu/data/archive/woodstockvt/ROI/woodstockvt_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/woodstockvt/ROI/woodstockvt_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/woodstockvt/ROI/woodstockvt_DB_1000_3day.csv",NA
"worcester_DB_1000","worcester",42.2697,-71.8428,"DB",TRUE,TRUE,TRUE,1000,"Deciduous trees in near background","2013-05-20","2022-12-01","9.6","0.0","https://phenocam.nau.edu/webcam/roi/worcester/DB_1000/","https://phenocam.nau.edu/data/archive/worcester/ROI/worcester_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/worcester/ROI/worcester_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/worcester/ROI/worcester_DB_1000_3day.csv",NA
"yakimabasin1_GR_1000","yakimabasin1",46.9216,-120.6585,"GR",TRUE,TRUE,TRUE,1000,"grass patches between shrubs","2022-03-30","2022-12-01","0.6","14.0","https://phenocam.nau.edu/webcam/roi/yakimabasin1/GR_1000/","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_GR_1000_3day.csv",NA
"yakimabasin1_SH_1000","yakimabasin1",46.9216,-120.6585,"SH",TRUE,TRUE,TRUE,1000,"shrubs in foreground","2022-03-30","2022-12-01","0.6","14.0","https://phenocam.nau.edu/webcam/roi/yakimabasin1/SH_1000/","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_SH_1000_roistats.csv","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_SH_1000_1day.csv","https://phenocam.nau.edu/data/archive/yakimabasin1/ROI/yakimabasin1_SH_1000_3day.csv",NA
"yakimabasin2_GR_1000","yakimabasin2",46.9045,-120.6241,"GR",TRUE,TRUE,TRUE,1000,"grass/forbs in foreground","2022-04-02","2022-12-01","0.6","14.0","https://phenocam.nau.edu/webcam/roi/yakimabasin2/GR_1000/","https://phenocam.nau.edu/data/archive/yakimabasin2/ROI/yakimabasin2_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/yakimabasin2/ROI/yakimabasin2_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/yakimabasin2/ROI/yakimabasin2_GR_1000_3day.csv",NA
"zarnekow1_WL_1000","zarnekow1",53.876,12.8891,"WL",TRUE,TRUE,TRUE,1000,"Vegetation near in lower FOV.","2021-04-14","2022-12-01","1.6","0.0","https://phenocam.nau.edu/webcam/roi/zarnekow1/WL_1000/","https://phenocam.nau.edu/data/archive/zarnekow1/ROI/zarnekow1_WL_1000_roistats.csv","https://phenocam.nau.edu/data/archive/zarnekow1/ROI/zarnekow1_WL_1000_1day.csv","https://phenocam.nau.edu/data/archive/zarnekow1/ROI/zarnekow1_WL_1000_3day.csv",NA
"aafcottawacfiaf14e_AG_1000","aafcottawacfiaf14e",45.2921,-75.7664,"AG",TRUE,TRUE,TRUE,1000,"Field in foreground","2020-04-28","2022-11-28","2.5","2.0","https://phenocam.nau.edu/webcam/roi/aafcottawacfiaf14e/AG_1000/","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14e/ROI/aafcottawacfiaf14e_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14e/ROI/aafcottawacfiaf14e_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14e/ROI/aafcottawacfiaf14e_AG_1000_3day.csv",NA
"aafcottawacfiaf14w_AG_1000","aafcottawacfiaf14w",45.2921,-75.7664,"AG",TRUE,TRUE,TRUE,1000,"field in foreground","2020-05-01","2022-05-17","2.0","2.0","https://phenocam.nau.edu/webcam/roi/aafcottawacfiaf14w/AG_1000/","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14w/ROI/aafcottawacfiaf14w_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14w/ROI/aafcottawacfiaf14w_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/aafcottawacfiaf14w/ROI/aafcottawacfiaf14w_AG_1000_3day.csv",NA
"alleypond_UN_1000","alleypond",40.742843,-73.743035,"UN",FALSE,TRUE,TRUE,1000,"understory plants","2014-11-04","2015-10-14","0.7","24.0","https://phenocam.nau.edu/webcam/roi/alleypond/UN_1000/","https://phenocam.nau.edu/data/archive/alleypond/ROI/alleypond_UN_1000_roistats.csv","https://phenocam.nau.edu/data/archive/alleypond/ROI/alleypond_UN_1000_1day.csv","https://phenocam.nau.edu/data/archive/alleypond/ROI/alleypond_UN_1000_3day.csv",NA
"armoklahoma_AG_1000","armoklahoma",36.6058,-97.4888,"AG",FALSE,TRUE,TRUE,1000,"AG veg type.","2003-04-05","2014-05-08","10.4","6.0","https://phenocam.nau.edu/webcam/roi/armoklahoma/AG_1000/","https://phenocam.nau.edu/data/archive/armoklahoma/ROI/armoklahoma_AG_1000_roistats.csv","https://phenocam.nau.edu/data/archive/armoklahoma/ROI/armoklahoma_AG_1000_1day.csv","https://phenocam.nau.edu/data/archive/armoklahoma/ROI/armoklahoma_AG_1000_3day.csv",NA
"asa_DB_1000","asa",57.164458,14.782468,"DB",FALSE,TRUE,TRUE,1000,"Corresponds to Birch ROI from Ola Langvall for pre 2015 images.","2010-11-01","2014-02-16","2.9","13.0","https://phenocam.nau.edu/webcam/roi/asa/DB_1000/","https://phenocam.nau.edu/data/archive/asa/ROI/asa_DB_1000_roistats.csv","https://phenocam.nau.edu/data/archive/asa/ROI/asa_DB_1000_1day.csv","https://phenocam.nau.edu/data/archive/asa/ROI/asa_DB_1000_3day.csv",NA
"asa_GR_1000","asa",57.164458,14.782468,"GR",FALSE,TRUE,TRUE,1000,"foreground grass","2010-10-29","2014-02-16","2.9","13.0","https://phenocam.nau.edu/webcam/roi/asa/GR_1000/","https://phenocam.nau.edu/data/archive/asa/ROI/asa_GR_1000_roistats.csv","https://phenocam.nau.edu/data/archive/asa/ROI/asa_GR_1000_1day.csv","https://phenocam.nau.edu/data/archive/asa/ROI/asa_GR_1000_3day.csv",NA
